SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,class,water_class,lon,lat
0.0232725,0.023657499999999998,0.0386725,0.022584999999999994,0.3643825,0.158985,0.05992999999999998,11,-1,-81.20327620047954,40.19442078993385
0.017318749999999994,0.02061874999999999,0.043237499999999984,0.02285999999999999,0.33706125,0.151835,0.06160749999999998,11,-1,-81.17196892707928,40.16679272231128
0.018817499999999987,0.020384999999999986,0.04059750000000001,0.024730000000000002,0.306935,0.17328500000000002,0.07062750000000001,11,-1,-81.26438445017162,40.22041129101022
0.022103750000000005,0.022983749999999997,0.041147500000000004,0.023190000000000002,0.38672625000000005,0.18201625,0.07071,11,-1,-81.2036072961276,40.165694013665245
0.03152250000000001,0.038012500000000005,0.07153500000000002,0.057674999999999976,0.392955,0.25094500000000003,0.12647999999999998,11,-1,-81.15033185230848,40.2101412901036
0.02591249999999999,0.028167499999999984,0.05591499999999999,0.03471250000000001,0.32980125,0.19081625,0.08612375,11,-1,-81.29453009986287,40.10930632661004
0.018817499999999987,0.023052500000000004,0.04683999999999999,0.02610499999999999,0.34183250000000004,0.16135,0.067025,11,-1,-81.16425401429008,40.17235145230589
0.019353750000000003,0.02133375,0.03859,0.02134749999999999,0.36797125,0.16620375,0.06229499999999999,11,-1,-81.24817050917926,40.1448857700203
0.019491249999999988,0.022309999999999997,0.035454999999999987,0.020687499999999998,0.32833,0.14582625000000002,0.059036249999999985,11,-1,-81.20495690479416,40.18092744152106
0.017992499999999995,0.020027500000000004,0.042027499999999995,0.022172499999999984,0.34400500000000006,0.14716,0.057510000000000006,11,-1,-81.1710501822825,40.16763376862106
0.022364999999999996,0.027205000000000007,0.05544749999999998,0.03647249999999999,0.372165,0.18978499999999998,0.08748499999999998,11,-1,-81.26223173406785,40.13430025589214
0.014060000000000003,0.01604,0.0263525,0.014774999999999996,0.10322875000000001,0.048022499999999996,0.02081124999999999,11,-1,-81.1664461495706,40.158167384447786
0.018102499999999994,0.022062499999999985,0.04607,0.024977499999999986,0.37211,0.18863000000000002,0.07175500000000001,11,-1,-81.25203154185873,40.11071718665576
0.024606249999999996,0.026338749999999994,0.046895000000000006,0.0294875,0.38521374999999997,0.17871625,0.07346,11,-1,-81.11962379231025,40.114510061570435
0.020261249999999995,0.020962499999999995,0.03703624999999999,0.020824999999999996,0.3170825,0.15739,0.060700000000000004,11,-1,-81.32516905339733,40.13017902744757
0.02122375,0.021608749999999996,0.03952499999999999,0.022461250000000002,0.35382250000000004,0.14739375000000002,0.062405000000000016,11,-1,-81.141009043406,40.122033688179464
0.020206249999999995,0.021856250000000008,0.03837,0.021182499999999993,0.29517875000000005,0.13730125,0.05510375000000001,11,-1,-81.18295598522269,40.117970837122435
0.019257499999999983,0.020907499999999996,0.038699999999999984,0.022419999999999995,0.38140500000000005,0.1619,0.059545000000000015,11,-1,-81.2896094153416,40.14370371510989
