wavelength_nm,Acid Mine Dr Assemb2-Fe3+ splib07a 11611 ASDFRb,Jarosite GDS24 Na splib07a 5685 BECKb,Ammonio-Jarosite SCF-NHJ splib07a 1033 BECKa,Goeth+qtz.5+Jarosite.5 AMX11 splib07a 12458 BECKb,Ferrihydrite GDS75 Syn F6 splib07a 4027 BECKb,goethiteASD S2,hematiteASD S2,Ohio Fe concretion inside S2,Ohio Fe concretion outside S2,Pure Water,Chl-a,QuartzGDS74 SandOttawa W1R1BcA S2
443.9,-1.2351296382168326,0.289403966423003,1.1470379381563711,0.6967401121102086,-1.125424185458381,-1.7098917432094207,-1.271063559207448,-1.389936419435585,-1.384056513585731,1.4321837857742077,0.7343959579525466,0.5765704162696638
496.6,0.3819946961020778,0.9786347112099606,0.8419791735968597,1.043753493489395,-0.9104175026090152,0.4066516157899693,-0.8292263437504069,-0.5488625321143603,-0.6365606744187656,0.6514757544300284,-0.0860348937739821,1.3309541653647077
560.0,1.1322794593998942,0.4658699858477077,-0.1167878610552556,0.2208338741209304,0.1272172895600449,0.844701805132132,0.6283527877292173,0.8695488022548682,0.7810723692468694,-0.4700670193020893,-1.186642825634517,0.0031583664269655
664.5,0.5701872865571204,-0.0801046078815729,-0.612761527648721,-0.5047637925537846,0.7713469188358814,0.0144961952201861,1.0666152254066508,1.0031672874634971,1.007630856579,-0.7782872200948762,-0.705606715064988,-1.1434410826111945
703.9,-0.84933180384226,-1.6538040555990987,-1.2594677230492544,-1.4565636871667489,1.1372774796714702,0.4440421270671346,0.4053218898219869,0.06608286183158,0.2319139621786274,-0.8353053008072698,1.2438884765209406,-0.767241865450143
